Timestamp,What name do you want to be listed as?,"What is your Mastodon handle (@user@instance.name)?

11/15/2022 0:44:30,Adithya Sarma,@sarmaadithya@drosophila.social,"Memory engrams,sleep,social interactions,optogenetics ","Doctoral student in Neuroscience and Evolutionary Biology at the University of Groningen linking sociability, sleep, and memory in mice & fruit flies.",@sarmaadithya

11/15/2022 6:30:25,Oliver Robinson,@olirobinson@mastodon.online,"mental health, computational psychiatry, pharmacology, psychotherapy, fMRI, reinforcement learnin",,@olijrobinson

11/15/2022 6:45:03,Adam Tyson,@adamltyson@mastodon.online,"software, neuroinformatics, open source, anatomy, electrophysiology, behaviour, ",,@adamltyson

11/15/2022 8:38:51,Arun Wadhwa, @arunwadhwa@mastodon.social,"Neurodegenerative Disorders, Neuroimmunology","Physician (MBBS), Former Research Trainee at Liu Parkinson Lab (åå»å¤§)",@OfficialAWS

11/15/2022 10:36:37,Geoffrey Adams,@biogeo@mathstodon.xyz,"deep brain stimulation, local field potentials, decision making, social cognition","Neurophysiologist at the Rockefeller Neuroscience Institute, WVU.",

11/15/2022 10:57:06,Bob Calin-Jageman,@thenewstats@nerdculture.de,"Learning, Memory, Statistics","Toots and blog links about neuroscience, statistics, and efforts for a more reproducible and rigorous neuroscience.  Account co-managed with Geoff Cumming.  http://thenewstatistics.com",@TheNewStats

11/15/2022 11:43:12,Matteo Saponati,@matteosaponati@fediscience.org,"Computational Neuroscience, Predictive Processing, Machine Learning, Neurodynamics",,@matteosaponati

11/15/2022 12:41:07,Mick Craig,@mick@fediscience.org,"inhibtiory interneurons, oscillations, hippocampus, neuroinflammation, thalamus, prefrontal cortex, circuits, electrophysiology",Senior Lecturer (UK equiv. to assoc. prof in US) at University of Glasgow's Schoo of Psychology & Neuroscience,@thecraiglab 

11/16/2022 6:33:19,BenoÃ®t Girard,@BenoitGirard@sciences.re,"computational neuroscience, decision-making, reinforcement learning, navigation",,BG_BasalGanglia

11/16/2022 7:21:25,Kep Kee,@Kepkeeloh@mstdn.social,"Frontal cortex, primate brain evolution, sulcal anatomy, cytoarchitecture, speech and language evolution ",,

11/16/2022 8:31:47,Joanna Christodoulou,@BEAMLab@mastodon.social,"cognitive neuroscience, dyslexia, reading, attention, math, neuroimaging, assessment, diagnosis, intervention, education, literacy","Professor at the MGH Institute of Health Professions in Boston, MA",@joanna22c

11/16/2022 11:41:35,Duke Neurology,@DukeNeurology@vivaldi.net,"neurology, neuroscience, stroke, multiple sclerosis, alzheimers, neurodegeneration, dementia, residency, neurocriticalcare, epilepsy, neuroimmunology, ALS, Parkinsons, movementdisorders",,@Duke_Neurology

11/16/2022 14:42:04,Blake Richards,@tyrell_turing@fediscience.org,"Learning and memory, synaptic plasticity, episodic memory, machine learning, deep learning, artificial neural networks",Researcher in neuro-AI at McGill University and Mila,@tyrell_turing

11/16/2022 14:47:45,Miguel Aguilera,@maguilera@mastodon.lol,"computational neuroscience, stochastic neural networks, neural adaptation","information theory, statistical mechanics, nonequilibrium thermodynamics",@m_aguilera_

11/16/2022 20:59:31,Matteo Visconti di Oleggio Castello,@mvdoc@scholar.social,"neuroimaging, fmri, computational neuroscience, encoding models, mvpa",,@MatteoVdOC

11/17/2022 4:58:31,Etienne Combrisson,@ecombrisson@mastodon.social,"oscillation, lfp, segregation, integration, information-theory, machine-learning",,@kNearNeighbors

11/17/2022 8:03:40,Daniel Hasegan,@daniel@sigmoid.social,"neuroimaging, computational psychiatry, ML",First year Grad student at NYU,@dhasemusic

11/17/2022 11:41:24,Brad King,@BradKing_LMN@mastodon.online,"learning, memory, fMRI, sleep, lifespan",,@BradKing_LMN

11/17/2022 14:02:07,Ian Tennant ,@IanTennant@mastodon.world,"interoception, oscillations, active inference ","How can we bring together the best insights from therapies, (neuro)sciences and wisdom traditions to update our model of humanity living healthily?",@IanTennant_PhD

11/17/2022 17:48:41,Fred Stoll,@fredmstoll@mastodon.online,"Decision making, value, reward, spike, LFP, cognition",,

11/17/2022 17:58:32,Corey Fernandez,@coreyfernandez@mastodon.social,"Cognitive neuroscience, learning and memory, teaching",,@CoreyFernandez

11/17/2022 19:22:10,Akshay Jaggi,@akshayjaggi@med-mastodon.com,"neuroethology, neural data analysis, brain machine interfaces, neurotechnology",MD-PhD student in neuroscience at Harvard-MIT,@akshayjaggi_

11/17/2022 19:27:06,Apoorpriate,@apoorpriate@mathstodon.xyz,"Oscillations, Criticality, Brain Dynamics, AI",,https://twitter.com/apoorpriate

11/17/2022 19:43:22,Eli Sennesh,@EliSennesh@sigmoid.social,"interoception, visceromotor, allostasis, neuroimaging",,@EliSennesh

11/17/2022 20:32:19,Amit Yaron,@AmitYaron@sigmoid.social,"Neurophysiology, Auditory system, Predictive coding, Dissociated neuronal cultures","Project researcher @ IRCN, Tokyo university",@YaronAmit

11/18/2022 0:34:33,Anna Powell,@annapowell@mastodon.social,alcohol; alcohol dependence; cognition; prefrontal cortex; recovery,PhD student interested in cognition and brain function in alcohol use and use disorders,@Anna_Powell_PGR

11/18/2022 1:41:52,Kirthana Kunikullaya U,@kkunikullaya@mas.to,"Neuroendocrinology, Neurodegeneration",A clinically trained Physician who entered Physiology during MD. Overtime realized the immense interest in Neuroscience and switched field to enter the world of Neuroscience. ,https://twitter.com/KKunikullaya

11/18/2022 3:47:03,Brad Watmuff,@bradgy@mastodon.social,"stem cell cortical and glial differentiation, neural intelligence, neuropharmacology, multi electrode array",senior research scientist in industry,@bradgy

11/18/2022 9:42:56,Heidi Moss erickson,@heidimosserickson@mastodon.world,"vocal learning, motor circuits of speech and language, respiration, creativity, singing in the brain",soprano and former molecular biologist (discovery of T-loops) working at the intersection of singing and the brain. academic affiliations: UC Davis and the San Francisco Conservatory of Music,@heidi_moss

11/18/2022 9:59:21,Bryce Allen Bagley,@babagley@sfba.social,"Computational neuroscience, mathematical methods, translational neuroscience, complex systems","MD student, researcher, and lecturer at Stanford",

11/18/2022 10:02:46,Antonia Hamilton,@antoniahamilton@nerdculture.de,"fNIRS, human, social, autism, imitation, gaze, ",Professor of Social Neuroscience @ UCL,@antoniahamilton

11/18/2022 10:58:08,Samantha Fede,@DrSamanthaFede@mastodon.world,"fMRI, substance use disorders, TMS, neurofeedback",,@Samantha_Fede

11/18/2022 12:28:40,Kristine Heiney,@kris@qoto.org,"computational neuroscience, data analysis, population coding, neural correlations",PhD at NTNU/OsloMet,@KrisHeiney

11/18/2022 13:52:48,Jakob Hohwy,@hohwy@fediphilosophy.org,"perception, decision-making, consciousness, contemplation",,@hohwy

11/18/2022 13:58:24,Andrew Hardaway,@Andrew_Hardaway@nerdculture.de,"neural circuits, motivation, feeding, eating disorders, obesity, diabetes",,@hardawayja

11/18/2022 17:55:32,Annie Pettit ,@anniepettit@mas.to,"Neuromarketing, consumer cognition","Surveys, ethnography, research methods",Lovestats

11/18/2022 18:48:54,Susan Yim,@yys_yim@mstdn.science ,"proteomics, pharmacology, addiction ",,@yys_yim

11/18/2022 20:24:02,Judy Zhu,@JudyDZhu@fediscience.org,"cognitive neuroscience, MEG, EEG, data analysis",Interested in neurotech / BCI,@JudyDZhu

11/19/2022 2:07:08,M.A. Huerta,@neurohuerta@techhub.social,"neuropharmacology, pain, neuroimmunology",,@neurohuerta

11/19/2022 3:28:15,Marc Pabst,@marcpabst@fediscience.org,"perception, vision, neuroimaging, uncertainty",Grad student at Donders Institute ,@marcpabst

11/19/2022 3:29:54,Vidur Sabharwal,@vidur_sa@universeodon.com,"Neuronal regeneration, calcium imaging, intracellular transport","PhD student @ TIFR, Mumbai",@vidur_sa1

11/19/2022 3:31:41,Dimos Karamanlis,@dimokaramanlis@qoto.org,"computational neuroscience, vision, social decision-making",,dimoskaram

11/19/2022 6:07:36,Ricardo Chavarriaga,@r_chavarriaga@sigmoid.social,"neurotechnologies, brain-machine interface, computational neuroscience, Neuroethics, responsible innovation, EEG, ",,@r_chavarriaga

11/19/2022 7:09:04,LourenÃ§o Dias Amador,@LDiasAmador@neuroscience-mastodon.com,"cognitive development, brain functions & skills, educational neuroscience, cognitive computational neuroscience, brain networks, neuroscience applied to sports & music performance, all forms of neuro-stimulation (tech and drugs), neurotech & all the neurofeedback and imaging techniques!",PhD candidate in EduNeuro/CogSci and Innovation Studies,@LDiasAmador

11/19/2022 7:39:19,Matt Baggott ,@mattbagg@kolektiva.social,"affective neuroscience, social neuroscience, machine learning, psychopharmacology",CEO of Tactogen ,@mattbagg

11/19/2022 8:26:31,Kari Hoffman,@karihoffman@ohai.social,"cognitive neurophysiology, computational neuroscience, memory, oscillations, plasticity, neural circuit dynamics, cell assemblies, neuroethology, primate cognition","womaninSTEM, EDI advocate",@perpl_lab

11/19/2022 8:30:43,Zero Noise Lab,@ZeroNoiseLab@masto.ai,"behaviour, electrophysiology, neuroethology, vision, prefrontal cortex, neuronal coding ",,@ZeroNoiseLab

11/19/2022 8:30:55,Julia Sliwa,@jsliwa_neuro@mstdn.science,"Social neuroscience, nhp, systems neuroscience",,@jsliwa_neuro

11/19/2022 9:02:14,Srivatsun Sadagopan ,@vatsun@qoto.org,Systems neuroscience ,,@vatsun

11/19/2022 10:29:45,Audrey Kist,@audreykist@fediscience.org ,"deep brain stimulation, psychiatry, perception, decision, confidence",,

11/19/2022 11:38:49,Collaborative Research Center 1315 ,@SFB1315@mastodon.world,Mechanisms and Disturbances in Memory Consolidation: from Synapses to Systems,,@SFB1315

11/19/2022 12:01:08,Alex Naka,@naka@genart.social,,,@gottapatchemall

11/19/2022 12:32:17,Shane O'Mara ,@shaneomara@mstdn.science,"Memory systems, behavioural neurophysiology, neuroanatomy","Neuroscientist, psychologist, writer, substack writer, ",@shaneomara3 

11/19/2022 12:38:37,Audrey Drotos,@audreydrotos@mastodon.world,"Auditory neuroscience, hearing, electrophysiology",,@audreydrotos

11/19/2022 12:41:27,Andrea Stocco,@DrDree@mastodon.social,"Computational models, Memory, Basal Ganglia, fMRI, EEG ",,@TheRealDrDre2

11/19/2022 12:46:32,Yohan J John,@DrYohanJohn@fediscience.org,"emotion, cognition, attention, amygdala, PFC, hippocampus, accumbens, computation, model, dynamical systems, depression, schizophrenia",,@DrYohanJohn

11/19/2022 12:48:05,Johannes Fuss,@Johannesfuss@ruhr.social,"Virtual reality, sexual behavior, neuroendocrinology",,@fussjohannes

11/19/2022 13:03:01,Marcia Petyt,@maciapetyt@mstdn.social,Neuroimaging ,,@marcia_petyt

11/19/2022 13:15:30,David Berron,@DavidBerron@mastodon.social,"fMRI, memory, Alzheimerâs disease, digital health, neuropsychology",,@david_berron

11/19/2022 14:05:34,Johannes Fuss,@johannesfuss@mastodon.social,"sex research, virtual reality, forensic psychiatry, human behavior, sexuality",,@fussjohannes

11/19/2022 14:28:19,megan peters,@meganakpeters@mastodon.social,"cognitive/computational neuroscience, metacognition, perception, consciousness",Asst Prof @ UCI CogSci & President/Cofounder at Neuromatch,meganakpeters

11/19/2022 14:33:46,Johannes Kleiner,@JohannesKleiner@sigmoid.social,Neuroscience of Consciousness,,@JohannesKleiner

11/19/2022 14:34:54,Alex L. White,@alexlwhite@fediscience.org,"visual perception, vision, reading, word recognition, visual word form area, attention","Assistant Prof at Barnard College, Columbia University",@alindleyw

11/19/2022 15:09:39,Tim Vogels ,@TPVogels@mastodon.social,Neurotheory,"Worldwideneuro, Imbizo.Africa, ISTAustria",@TPVogels

11/19/2022 16:34:16,"Sharena Rice, PhD",@sharenarice@mastodon.social,"neuroengineering, oscillations, systems, circuits, cognition, entrepreneurship, startups","Neuroscientist + Cybernetician + Storyteller in the Startup World. Hawke Ventures Fellow. PhD Alum, UMich NGP. Connect https://www.linkedin.com/in/sharenarice/",https://twitter.com/sharenarice

11/19/2022 17:47:22,Keith Duncan,@rkduncan@mas.to,"Sensory systems, hearing, organoids, ion channels",Ally,"@channelology, @khri_duncan"

11/19/2022 19:02:23,Nicole Rust,@NicoleCRust@mastodon.social,"Memory, computation, systems",Author (book),@NicoleCRust

11/19/2022 19:02:34,Mac Shine,@macshine@mastodon.online,"systems neuroscience, functional neuroimaging, neuromodulation, neurobiology","I am a systems neurobiologist working to understand the mechanisms of cognition and attention using functional brain imaging, both in health and disease. I have a particular interest in understanding how the different arms of the ascending arousal system flexibly modulate the cross-scale organisation of the brain to facilitate adaptive behaviour. I am currently working as a Robinson fellow at The University of Sydney.",@jmacshine

11/19/2022 19:20:43,Paul Gribble,@paulgribble@fediscience.org,Motor control,,@paulgribble

11/19/2022 20:01:14,Anirudh Wodeyar,@awodeyar@qoto.org,"oscillations, real-time modeling, sleep",Postdoc at Boston University,@A_Wodeyar

11/19/2022 20:40:16,Brandon Forys,@bforys@fediscience.org,"avoidance, reward, RSA, fMRI, fMRI methods, machine learning",PhD student at UBC,@BrandonForys

11/19/2022 23:04:50,JJ Aucouturier,@jj@qoto.org,"eeg, auditory, consciousness","PI at Femto-st Institute, BesanÃ§on (FR)",@jjtokyo

11/19/2022 23:53:00,NadÃ¨ge Le Nir,@nlenir@piaille.fr,Neuroeducation ,Prof des Ãcoles en SEGPA ,@profdejna

11/20/2022 1:25:06,Kathi Eichler,@KathiEichler@qoto.org,"Connectomics, Drosophila, neuroanatomy, learning and memory",Cambridge Drosophila Connectomics Group,@EichlerKathi

11/20/2022 3:44:14,Duncan MacGregor,@blueapex@mas.to,"neuroendocrinology, modelling, energy homeostasis, neurophysiology","Lecturer (Assistant Professor at the University of Edinburgh, using modelliing to research hypothalamic based brain-body regulation systems, teaching neuroendocrinology, neural modelling, and data science.",@blueapex

11/20/2022 5:14:06,Gonzalo Polavieja,@gonzalo.polavieja@mastodon.social,Social behavior,,@dePolavieja

11/20/2022 5:40:37,Katja Reinhard ,@katja_reinhard@mstdn.science,"vision, behavior, electrophysiology, neuroecology ",Group leader at SISSA studying flexibility in neural circuits and behavior ,@KatjaReinhard 

11/20/2022 6:38:57,Alexander Harris ,@dr_alexharris@mastodon.social,"Stress, neural circuits, oscillations, reward seeking, resilience",Psychiatrist,@dr_alexharris

11/20/2022 6:41:03,Lucas C Parra,@lcparra@qoto.org,"Machine learning, brain stimulation, brain signals",,@lucas_c_parra

11/20/2022 6:41:45,Tobias Rose,@trose_neuro@mastodon.world,cellular and systems neurobiology,www.troselab.de,@trose_neuro

11/20/2022 6:46:24,Nikki Crowley,@nicoleacrowley@sciencemastodon.com,"Systems neuroscience, neural engineering, circuits, addiction and stress, neuropeptides ","Assistant Professor at Penn State, posting about science and mom stuff ",@Nicoleacrowley

11/20/2022 6:59:39,Marieke van Vugt,@mvugt@akademienl,"mind-wandering, EEG, oscillations, meditation, decision making, machine learning, computational psychiatry",computational cognitive neuroscientist,@mvugt

11/20/2022 7:03:51,Julian Meeks,@meeksandmilds@fosstodon.org,"olfaction, pheromones, light sheet microscopy, electrophysiology, calcium imaging ","twin parent, spouse of physician-scientist",@meeksandmilds

11/20/2022 7:04:52,Sarah Ruediger ,@RuedigerSarah@qoto.org,"Visual Circuits, Visual Cortex, Superior Colliculus, Behavior, Computation","Incoming Group Leader at University College London, Dept. NPP, starting 2023",@RuedigerSarah

11/20/2022 7:09:14,Liberty Hamilton,@liberty@fediscience.org,"Intracranial EEG, ECoG, EEG, speech, language, natural stimuli","Assistant Professor at UT Austin Dept of Speech, Language, and Hearing Sciences and Dept of Neurology",@libertysays

11/20/2022 7:09:55,Nils Kroemer ,@nbkroemer@mastodon.world,"Brain stimulation, neuroscience, fMRI, reward, motivation, computational psychiatry ",,@cornu_copiae

11/20/2022 7:16:36,Anira Escrichs,@aniraescrichs@mastodon.cat,"Neuroimaging, Computational Neurosciencce",,@AniraEscrichs

11/20/2022 7:23:59,Hongbo Jia,@jiahongbo@mastodon.online,Two-photon imaging,,@hb_cell

11/20/2022 7:24:53,Dirk GÃ¼tlin,@DirkGutlin@masto.ai,"Neuroscience Methods, Neural Time Series, EEG, MEG, Deep Learning for Neuroscience, AI, ML",,@DirkGutlin

11/20/2022 7:27:52,Brian Blais,@bblais@universeodon,"vision, amblyopia, synaptic plasticity, computational modeling","Scientist, Skeptic, and Professor ð Helps Others with their Statistics/Inference Problems ",@bblais

11/20/2022 7:35:16,michaelbach,@michaelbach@fediscience.org,"Vision, VisionScience",,@MichaelBach99

11/20/2022 7:41:56,Joan Duprez,@JoanDuprez@mastodon.online,"Oscillations, cognitive control, eeg, Parkinson's disease ",,@J_Duprez

11/20/2022 7:42:05,Abhilasha Joshi,@RhythmicSpikesAJ@qoto.org,"systems neuroscience, oscillations, aging, hippocampus, locomotion",,@RhythmicSpikes

11/20/2022 8:33:01,Martin Fuhrmann,@MaFu55@nrw.social,"Neuronal networks, neurodegeneration, microglia, denritic seines, in vivo imaging, optogenetics",Neuroscientist interested in the relationship of neurons and microglia,MaFu55@MaFuh55

11/20/2022 8:34:25,Daniel Birman,@danbirman@fediscience.org ,"data visualization, virtual reality, neuroimaging, electrophysiology",,

11/20/2022 8:44:10,Cris Niell,@crisniell@mastodon.world,Vision,,@cris_niell

11/20/2022 9:02:36,Steffen Wolff,@SWolff@sciencemastodon.com,"Motor skill learning, systems neuroscience",,@SBE_Wolff

11/20/2022 9:03:16,Martin Vinck ,@martin_a_vinck@fediscience.org,"systems neuroscience, computational neuroscience, machine learning, coding, brain state, vision, visual cortex, oscillations, cell types, learning",,@martin_a_vinck

11/20/2022 9:06:10,Katarzyna M Piekarz,@labcatrina@universeodon.com,"neurodevelopment, neurodegeneration, aging, computational neuroscience, simulation neuroscience",currently Postdoctoral Fellow at Georgia Tech,@KatPiekarz

11/20/2022 9:17:08,Katja Seeliger,@kateiyas@scholar.social,"neural coding with modern neural networks, sensory reconstruction, large neuroimaging datasets, cognitive computational neuroscience",,kateiyas

11/20/2022 9:41:38,Simon Schultz,@neuralengine@mastodon.world,"memory, neural coding, neurotechnology, ",Australian expat neuron wrangler,@neuralengine

11/20/2022 9:44:06,Niket Agrawal,@niketagrawal@fosstodon.org,"eye tracking, emotions, mental health, gut brain, social interaction","Cognitive Science masters, actively looking for PhD opportunities in related fields",@niketnet03

11/20/2022 9:47:39,Angus McMorland,@amcmorl@scholar.social,"neuromechanics, motor control, neuroengineering, developmental neurobiology","University of Auckland, NZ",amcmorl

11/20/2022 9:58:54,Anna ciaunica ,@Anna_Ciaunica@toot.community,"Self, emotion, embodiment, AI",,@AnnaCiaunica

11/20/2022 10:10:58,Romain Ligneul,@romainligneul@mastodon.social,"system neuroscience, cognitive neuroscience, computational neuroscience, neuromodulation, information theory, control theory, evolution",Researcher in Lyon (France),@causalself

11/20/2022 10:28:29,Austin Lim,@docaustinlim@fediscience.org,"Movement disorders, Striatum",,@docAustinLim

11/20/2022 10:29:06,Dilek Mercan,@neuroscientistt@mastodon.world,"Alzheimer's Disease, neuroinflammation, in vivo imaging, two-photon microscopy","PhD, Postdoctoral Researcher, Neuroscientist, likes imaging to understand the brain, makes research on Alzheimer's Disease",@neuroscientistt

11/20/2022 10:34:27,Lorna Role,@LRole@mastodon.social,"Synapses, neurodegeneration, neurodevelopment, neurophysiology, ", A woman whose been in science forever: from applied math to neuroscience;  from ( very snotty) private to awesome public schools and then to NIH ...super supportive of all marginalized peeps trying to make a go of it in science.let me listen . Maybe I can help?  ,@lrole

11/20/2022 10:39:46,Krishna Melnattur,@melnattur@drosophila.social,"sleep, plasticity, neural circuits",,@melnattur

11/20/2022 10:56:47,Janelle Pakan,@PakanLab@mastodon.world,"Sensorimotor, cerebellum, two-photon imaging, behavior ",pakanlab.com,@PakanLab

11/20/2022 11:16:13,Daniel Ferris,@Ferris_vball@qoto.org,"neural control of locomotion, sensorimotor control, mobile brain imaging, EEG","Studying human and machine interaction with exoskeletons, bionics, and EEG",@Ferris_vball

11/20/2022 11:17:37,Marie Tolkiehn,@ahoimarie@mastodon.social,"information theory, computational neuroscience, visual cortex, cerebellum, machine learning",,@ahoi_mariechen

11/20/2022 11:27:21,Ken Miller,@kendmiller@qoto.org,Theoretical Neuroscience,,@kendmil

11/20/2022 11:28:46,Alex Fratzl,@afratzl@fediscience.org,"Neural circuits, Vision, Sensorimotor processing",,@AlexFratzl

11/20/2022 11:39:15,Anna Gillespie,@ak_gillespie@qoto.org,"memory, replay, hippocampus, spatial navigation, aging, alzheimer's",,ak_gillespie

11/20/2022 11:43:12,Guido Meijer,@guidomeijer@fediscience.org,"Serotonin, psychedelics, Neuropixels ",,@guido_meijer

11/20/2022 11:58:45,Jon Peirce,@peircej@fediscience.org,"Tools, methods, open-source, open science, vision","Visual neuroscientist, programmer, creator of PsychoPy and Pavlovia",@peircej

11/20/2022 12:10:36,Nicolas Panayotis ,@nico_panayotis@mastodon.online,"Molecular Neurobiology, Neurogenetics, Subcellular transport, Importons, MeCP2, Rett Syndrome, ASD.",,@nico_panayotis

11/20/2022 12:10:57,Gabrielle Girardeau ,@gabriellegirardeau@fediscience.org,"Sleep, memory, electrophysiology, behavior, oscillations, stress, ptsd, emotions",,@DrGabyGab

11/20/2022 12:17:59,Ludovic Mure,@ludovicSmure@mas.to,"Retina, photoreception, circadian, sleep, neurodegeneration, Alzheimerâs ",,@ludovicSmure

11/20/2022 12:26:43,Izumi Fukunaga ,@IzumiFukunaga@mastodon.online,"Sensory systems, olfaction, behaviour, neurophysiology, neural coding",Assistant Professor at OIST,@FukunagaIzumi

11/20/2022 12:54:25,Ewa Zarnowska,@ewadorotaz@mastodon.world,"microscopy, imaging, multiphoton, optogenetics, neurotech, networking",,@ewadorotaz

11/20/2022 13:11:08,Lorenzo Guarnieri,@lorenzo_guarnieri@fediscience,"cognitive science, oscillations, timing",You might be my next Sci-Fi novel,@Lorenzo47506713

11/20/2022 13:44:49,Igor D. Bandeira,@igordbandeira@med-mastodon.com,"mood disorders, brain stimulation, ketamine, psychedelics, clinical trials, neurodevelopment",Brazilian physician-scientist (MD/PhD) and aspiring psychiatrist. Postdoctoral Research Fellow at Stanford.,https://twitter.com/igorbandeira

11/20/2022 14:16:00,Katharina Wilmes,@k47h4@sigmoid.social,"Neural circuits, neural networks, computational neuroscience, plasticity, learning, predictive coding ",Iâm a postdoc in computational neuroscience in Bern ,@k47h4

11/20/2022 14:47:42,Katharina Schmack ,@KathaSchmack@nerdculture.de,"hallucinations, dopamine, acetylcholine, glutamate, nmda, mouse models, delusions, psychosis, schizophrenia, psychiatry, neuroimmunology",,@KathaSchmack

11/20/2022 14:57:09,Brandon Lew,@BrandonLew@med-mastodon.com,"Psychiatry, oscillations, MEG, MRI, addiction ",,@BrandonLew

11/20/2022 15:03:56,Sarah Pallas,@NeurosciProf@masto.ai,"Developmental plasticity, visual neuroscience, synaptic plasticity",Faculty at UMass-Amherst,PallasLab @LabPallas

11/20/2022 15:09:21,Carlos Aizenman,@Namnezia@vis.social,Neuroscience,,@aizenmanlab @namnezia

11/20/2022 15:32:18,Mari Sosa,@marisosa@qoto.org,"learning and memory, hippocampus, cortex, reward",Postdoc in Lisa Giocomo's lab at Stanford,@MariRSosa

11/20/2022 15:59:14,Batool Rizvi,@BatoolRizvi@mstdn.science,"aging, Alzheimerâs, vascular disease",#SciArt,@neurobatool

11/20/2022 17:03:32,Akanksha Gupta,@akanksha@sigmoid.social,"Auditory Neuroscience, Oscillations, Computational Neuroscience",,@iakankshagupta

11/20/2022 18:12:34,Daniel Vilceanu,@danielvilceanu@fediscience.org,"predictive coding, chronic pain","Pain physician, Anethesiologist",@DanielVilceanu

11/20/2022 18:54:47,Irina Calin-Jageman,@I_calinjageman@mstdn.party,"learning and memory, transcriptional regulation, rna processing and decay",,@i_calinjageman

11/20/2022 19:32:48,Mariam Aly,@mariam@mstdn.social,"cognitive neuroscience, memory, perception, attention, prediction",Assistant Professor at Columbia University,@mariam_s_aly

11/20/2022 19:50:34,Kristen Kroll,@kkroll@Mastodon.online,"Cortical development, neurodevelopmental disorders, epigenetics of brain development, autism, epilepsy, stem cell and organoid models",Professor at Washington University School of Medicine,@Krolllab

11/20/2022 20:30:07,Emily A. Aery Jones,@emily_aeryjones@qoto.org,"memory, spatial navigation, hippocampus, entorhinal cortex, Alzheimer's disease, Neuropixels",Postdoc in Lisa Giocomo's lab at Stanford,@emilyaeryjones

11/20/2022 21:46:02,Yashar Zeighami,@yasharzeighami@scholar.social,"Neuroimaging, neurodegenerative disorders, Brain aging, Parkinson's disease",,@YasharZeighami

11/20/2022 22:02:00,Mahsa Dadar,@mahsadadar@mstdn.science,"neuroimaging, aging, dementia, cerebrovascular disease",,@DadarMahsa

11/20/2022 22:48:36,Bastijn van den Boom,@bastijnvdboom@mstdn.science,"basal ganglia, cortico-striatal circuits, deep brain stimulation, calcium imaging, obsessive-compulsive disorder",PhD-student at the Netherlands Institute for Neuroscience,@BastijnvdBoom

11/20/2022 23:14:50,Arran Reader,@ArranReader@scholar.social,"transcranial magnetic stimulation, social neuroscience, body representation, movement",,@ArranReader

11/20/2022 23:28:45,Yangfan Peng,@YangfanPeng@mastodon.world,"systems neuroscience, motor control, cortical microcircuit, synapse physiology, multipatch, neuropixel","Postdoc at Sharott lab, University of Oxford",@YangfanPeng

11/21/2022 0:24:02,Christoph Metzner,@ChristophMetzner@scholar.social,"oscillations, interneurons, psychiatric disorders",Postdoc with Klaus Obermayer at TU Berlin and Peter Uhlhaas at CharitÃ©,@ChristophMetzn1

11/21/2022 0:30:09,Austin Soplata,@asoplata@mastodon.social,"computational neuroscience, thalamus, oscillations, anesthesia, simulation, biophysical modeling, hodgkin-huxley models","Postdoc at EPFL Blue Brain Project, simulating the thalamus",asoplata

11/21/2022 1:15:17,Guilhem Ibos,@guilhemibos@mstdn.science,"Cognitive neuroscience, electrophysiology, cortical interactions","Research scientist, CNRS, France",@GuilhemIbos

11/21/2022 2:06:21,Alberto Antonietti,@aalpha@sigmoid.social,"neuroengineering, computational neuroscience, brain simulation, plasticity, neurorobotics, BCI, neuroethics","Ph.D. in #BioEngineering, interested in #Neuroscience, #Robotics, #Brain and more. #OpenScience and #OpenData fan. #neuromatch enthusiast, volunteer, and ExCom. #eLifeAmbassadors.",@_AAlpha

11/21/2022 2:25:34,Luigi Petrucco,@vigji@mastodon.social,"Systems neuroscience, navigation, brainstem, midbrain, subcortical intelligence",postdoc in systems neuroscience at the Iurilli lab in the Istituto Italiano di Tecnologia - IIT. PhD in zebrafishology from Portugues Lab in Max Planck for Neurobiology/TUM in Munich.,@l_petrucco

11/21/2022 4:36:09,Andreas Kalckert,@AndreasKalckert@mstdn.science,"Multisensory integration, motor control, embodiment",Senior lecturer in Cognitive neuroscience ,AndreasKalckert

11/21/2022 4:54:52,Gordon Feld,@GordonFeld@fediscience.org,"long-term memory, sleep, consolidation, replay, addiction, reward ",,@GordonFeld

11/21/2022 8:06:50,Eric Melonakos,@EricMelonakos@fediscience.org,"general anesthesia, sleep, oscillations, neural circuits",Postdoc at Massachusetts General Hospital; K99 recipient on the job market for faculty jobs!,@Eric_Melonakos

11/21/2022 8:22:49,Thomas ,@phreeza@social.tchncs.de,LFPs,,@phreeza

11/21/2022 8:23:49,Lou Zonca,@LouZonca@fediscience.org,"whole-brain models, disorders of consciouness, neuron-glia interactions, astrocytes, computational neuroscience, fMRI, EEG","Postdoc, Computational Neuroscience group, Center for Brain and Cognition, Universitat Pompeu Fabra (Barcelona)",@LouZonca

11/21/2022 8:50:46,Elizabeth Buffalo,@ebuffalo@fediscience.org,"memory, cognition, neurophysiology, nonhuman primates",,@eabuffalo

11/21/2022 9:34:13,Anne Petzold,@neuroadept@mastodon.online,"Neural circuits, innate behaviour",Postdoctoral researcher,@neuroadept

